Time,Weather_Config,Avg Speed,Avg Alignment,Density,Cohesion
1732527854.024348,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-22.18527317717072,1.6,293.6197921565079
1732527854.0566368,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-22.252680853072203,1.6,293.61773722458423
1732527854.089461,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-22.404924491022907,1.6,293.62239061696863
1732527854.122755,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-22.625221396481937,1.6,293.63271347265686
1732527854.156089,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-22.78014259468601,1.6,293.64792017998633
1732527854.19002,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-22.841576054685778,1.6,293.6669173136964
1732527854.224372,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-22.899042015941955,1.6,293.68958507053395
1732527854.259011,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-22.79683452743068,1.6,293.71563243286494
1732527854.2928262,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-22.649767597651568,1.6,293.74579686236723
1732527854.326446,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-22.67530794618209,1.6,293.7780827151415
1732527854.360807,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-22.851664915558118,1.6,293.8133018766788
1732527854.393822,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-22.95307683488457,1.6,293.8368040812216
1732527854.4278579,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-22.918012472423438,1.6,293.8613525725844
1732527854.4619808,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-22.87678009114578,1.6,293.88680982589557
1732527854.496038,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-22.754208021954565,1.6,293.91460642419554
1732527854.530102,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-22.567336936958863,1.6,293.94360874493617
1732527854.564214,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-22.31863230052024,1.6,293.9724388813249
1732527854.598507,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-22.297074882689575,1.6,294.0027119906096
1732527854.632674,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-22.275836306317984,1.6,294.0349764676105
1732527854.666774,"(0.5, 0.2, 0.3, 0.1, 15)",1.2250000000000008,-22.395356633253826,1.6,294.07161864459613
1732527854.70089,"(0.5, 0.2, 0.3, 0.1, 15)",1.2250000000000008,-22.49054272009173,1.6,294.1139193820395
1732527854.734928,"(0.5, 0.2, 0.3, 0.1, 15)",1.2250000000000008,-22.49260867768244,1.6,294.16054001935277
1732527854.769227,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-22.51469667620188,1.6,294.20937125972114
1732527854.804988,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-22.4859727181182,1.6,294.25941662145743
1732527854.837496,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-22.379039247512907,1.6,294.3112236687041
1732527854.870618,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-22.104743128244976,1.6,294.34750516025383
1732527854.904799,"(0.5, 0.2, 0.3, 0.1, 15)",1.2250000000000008,-22.027329526963825,1.52,294.38462999251334
1732527854.938768,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-21.91696582257548,1.52,294.4066801943356
1732527854.972825,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-21.90230567312608,1.52,294.43032768652205
1732527855.008257,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-21.812592958151587,1.52,294.4541564606323
1732527855.041397,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-21.767842330439564,1.52,294.4786768629008
1732527855.075544,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-21.60860300096548,1.52,294.50493087183276
1732527855.1083531,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-21.61341378018174,1.52,294.5331684995077
1732527855.1416588,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-21.53793757182386,1.52,294.564119490109
1732527855.174912,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-21.577210905052528,1.52,294.5976473623163
1732527855.2090082,"(0.5, 0.2, 0.3, 0.1, 15)",1.2250000000000008,-21.479916028279973,1.52,294.6344686004163
1732527855.242953,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-21.32514022212493,1.52,294.67336707382464
1732527855.276462,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-21.27114458547786,1.52,294.7152626560067
1732527855.3100438,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-21.29469049584647,1.52,294.76100276193614
1732527855.3437681,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-21.3445475720589,1.44,294.79382929469
1732527855.377244,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-21.211521783404493,1.44,294.8070961807529
1732527855.4121668,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-21.036842715237082,1.44,294.8106987860441
1732527855.445877,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-20.94324372539029,1.44,294.7909276118855
1732527855.479017,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-20.694974682620817,1.44,294.77037273779297
1732527855.5137641,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-20.740769725981284,1.44,294.749779289212
1732527855.5461388,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-20.75154123171212,1.52,294.7032535761885
1732527855.58053,"(0.5, 0.2, 0.3, 0.1, 15)",1.2250000000000008,-20.71563619847026,1.52,294.63533591540016
1732527855.613735,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-20.764026250960534,1.52,294.57032828753165
1732527855.6478589,"(0.5, 0.2, 0.3, 0.1, 15)",1.2250000000000008,-20.805099432437842,1.52,294.50822230391327
1732527855.6820428,"(0.5, 0.2, 0.3, 0.1, 15)",1.2250000000000008,-20.708195384085954,1.52,294.4470442643724
1732527855.716144,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-20.534563743569166,1.52,294.3890222277228
1732527855.749695,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-20.291303874366644,1.52,294.3326977062485
1732527855.783071,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-20.32331151207621,1.52,294.27937462030167
1732527855.817329,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-20.092201940099223,1.52,294.2245294214804
1732527855.85166,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-20.015134200736014,1.52,294.1707427200101
1732527855.8848808,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-19.89023626649167,1.52,294.1173073347688
1732527855.9189708,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-19.802108916360346,1.6,294.0538389366268
1732527855.9527428,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-19.959053214341132,1.6,293.984254291132
1732527855.9862761,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-20.11281430462769,1.6,293.91964174432354
1732527856.020386,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-20.256629057001312,1.6,293.8599231349068
1732527856.054631,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-20.306999811674576,1.6,293.80364514198214
1732527856.087883,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-20.24576151231128,1.6,293.74952590088304
1732527856.121498,"(0.5, 0.2, 0.3, 0.1, 15)",1.2250000000000008,-20.320672364792284,1.6,293.6994075996006
1732527856.154329,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-20.394617168990965,1.6,293.6532657098329
1732527856.188528,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-20.38242511512844,1.6,293.6124959037218
1732527856.221896,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-20.402033242999252,1.6,293.5774519293559
1732527856.255737,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-20.502498485804928,1.6,293.546450727391
1732527856.289104,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-20.640790787882583,1.6,293.5198534860714
1732527856.323345,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-20.64461695536896,1.6,293.49631175291825
1732527856.357339,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-20.618796134263103,1.6,293.47544649288494
1732527856.3918111,"(0.5, 0.2, 0.3, 0.1, 15)",1.2250000000000008,-20.70366181275337,1.6,293.4585242264629
1732527856.4249222,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-20.828013327845188,1.6,293.4459042075077
1732527856.459137,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-20.94461487301606,1.6,293.43748078530314
1732527856.493664,"(1.0, 0.5, 0.7, 0.5, 30)",0.75,14.863022635585839,0.32,252.46501439963896
1732527856.5267699,"(1.0, 0.5, 0.7, 0.5, 30)",0.7500000000000001,4.699521950776373,0.32,252.4053845930043
1732527856.559231,"(1.0, 0.5, 0.7, 0.5, 30)",0.75,-4.9796924147076025,0.32,252.32508370201586
1732527856.595437,"(1.0, 0.5, 0.7, 0.5, 30)",0.7500000000000001,-14.1171934525703,0.32,252.22202368810977
1732527856.6298869,"(1.0, 0.5, 0.7, 0.5, 30)",0.75,-16.00548946890276,0.32,252.100123810898
1732527856.6637728,"(1.0, 0.5, 0.7, 0.5, 30)",0.75,-17.763548037962362,0.32,251.96608608516243
1732527856.697036,"(1.0, 0.5, 0.7, 0.5, 30)",0.7500000000000001,-19.34965435177095,0.32,251.82879030434336
1732527856.731454,"(1.0, 0.5, 0.7, 0.5, 30)",0.7500000000000001,-20.80773237551768,0.32,251.69577560856175
1732527856.764992,"(1.0, 0.5, 0.7, 0.5, 30)",0.75,-22.10914103286023,0.32,251.57164255732937
1732527856.7993479,"(1.0, 0.5, 0.7, 0.5, 30)",0.7500000000000001,-23.199282701701453,0.32,251.45736914332457
1732527856.833513,"(1.0, 0.5, 0.7, 0.5, 30)",0.75,-24.064036159698993,0.32,251.351686240456
1732527856.8669472,"(1.0, 0.5, 0.7, 0.5, 30)",0.7500000000000001,-24.727391257266795,0.32,251.2528655453272
1732527856.9013262,"(1.0, 0.5, 0.7, 0.5, 30)",0.75,-25.144994752349966,0.36,251.1596157916996
1732527856.9352162,"(1.0, 0.5, 0.7, 0.5, 30)",0.7500000000000001,-25.45942877179056,0.36,251.07106796311288
1732527856.969564,"(1.0, 0.5, 0.7, 0.5, 30)",0.75,-25.692844395175936,0.36,250.98668224274684
1732527857.003191,"(1.0, 0.5, 0.7, 0.5, 30)",0.75,-25.865690648215146,0.36,250.90610403627025
1732527857.036831,"(1.0, 0.5, 0.7, 0.5, 30)",0.75,-25.99361878139606,0.36,250.82908064430794
1732527857.071498,"(1.0, 0.5, 0.7, 0.5, 30)",0.75,-26.088391323618602,0.36,250.75541219411835
1732527857.103801,"(1.0, 0.5, 0.7, 0.5, 30)",0.75,-26.15876002583651,0.36,250.68492669748005
1732527857.135893,"(1.0, 0.5, 0.7, 0.5, 30)",0.7500000000000001,-26.211198223396696,0.36,250.61746934782218
1732527857.16875,"(1.0, 0.5, 0.7, 0.5, 30)",0.75,-26.25047609715346,0.36,250.5528990676798
1732527857.20877,"(1.0, 0.5, 0.7, 0.5, 30)",0.75,-26.28009966989651,0.36,250.4910880524854
1732527857.240513,"(1.0, 0.5, 0.7, 0.5, 30)",0.75,-26.30264077705392,0.36,250.4319220590193
1732527857.2734349,"(1.0, 0.5, 0.7, 0.5, 30)",0.7500000000000001,-26.31998297839457,0.36,250.3753004607254
1732527857.3061728,"(1.0, 0.5, 0.7, 0.5, 30)",0.75,-26.333503875135122,0.36,250.32113579713752
1732527857.339377,"(1.0, 0.5, 0.7, 0.5, 30)",0.7500000000000001,-26.344209814463753,0.36,250.26935286994052
1732527857.3733492,"(1.0, 0.5, 0.7, 0.5, 30)",0.75,-26.35283516763544,0.36,250.21988754525054
1732527857.407593,"(1.0, 0.5, 0.7, 0.5, 30)",0.75,-26.35991535432321,0.36,250.17268542329776
1732527857.439988,"(1.0, 0.5, 0.7, 0.5, 30)",0.75,-26.365840465993898,0.36,250.12770049928403
1732527857.474287,"(1.0, 0.5, 0.7, 0.5, 30)",0.75,-26.370894583719735,0.36,250.0848938958594
1732527857.508126,"(1.0, 0.5, 0.7, 0.5, 30)",0.75,-26.37528456680162,0.36,250.04423271161224
1732527857.54239,"(1.0, 0.5, 0.7, 0.5, 30)",0.7500000000000001,-26.471149880521075,0.36,250.0055090765607
1732527857.576589,"(1.0, 0.5, 0.7, 0.5, 30)",0.7500000000000001,-26.539589966713603,0.36,249.9686811157675
1732527857.6105862,"(1.0, 0.5, 0.7, 0.5, 30)",0.7500000000000001,-26.588456996779698,0.36,249.93375322210844
1732527857.644516,"(1.0, 0.5, 0.7, 0.5, 30)",0.75,-26.623387515025982,0.36,249.9007427721407
1732527857.6788979,"(1.0, 0.5, 0.7, 0.5, 30)",0.75,-26.648400817326497,0.36,249.8696672907462
1732527857.7118561,"(1.0, 0.5, 0.7, 0.5, 30)",0.7500000000000001,-26.666355202575375,0.36,249.84054030284267
1732527857.745538,"(1.0, 0.5, 0.7, 0.5, 30)",0.75,-26.67928153617563,0.32,249.80925710474745
1732527857.78068,"(1.0, 0.5, 0.7, 0.5, 30)",0.75,-26.69715555836446,0.36,249.76858703110588
1732527857.8130062,"(1.0, 0.5, 0.7, 0.5, 30)",0.75,-26.636453280553994,0.36,249.72341314536905
1732527857.84705,"(1.0, 0.5, 0.7, 0.5, 30)",0.75,-26.592012412511963,0.28,249.66829966990358
1732527857.881228,"(1.0, 0.5, 0.7, 0.5, 30)",0.75,-26.552304236724876,0.28,249.5743615585651
1732527857.915424,"(1.0, 0.5, 0.7, 0.5, 30)",0.7500000000000001,-26.52345032618973,0.28,249.48254924885478
1732527857.949586,"(1.0, 0.5, 0.7, 0.5, 30)",0.7500000000000001,-26.502666729383773,0.28,249.39279898768075
1732527857.982621,"(1.0, 0.5, 0.7, 0.5, 30)",0.75,-26.487844198440982,0.28,249.30507762852463
1732527858.016761,"(1.0, 0.5, 0.7, 0.5, 30)",0.75,-26.4774091072461,0.28,249.21936556071356
1732527858.050791,"(1.0, 0.5, 0.7, 0.5, 30)",0.75,-26.47019562037238,0.28,249.13564894369324
1732527858.084956,"(1.0, 0.5, 0.7, 0.5, 30)",0.75,-26.46534293500196,0.28,249.05391631376014
1732527858.119133,"(1.0, 0.5, 0.7, 0.5, 30)",0.75,-26.462216639633567,0.28,248.97415718168867
1732527858.1532469,"(1.0, 0.5, 0.7, 0.5, 30)",0.75,-26.46034973781346,0.28,248.89636150324029
1732527858.186738,"(1.0, 0.5, 0.7, 0.5, 30)",0.7500000000000001,-26.459398807030055,0.28,248.82051951204977
1732527858.2208798,"(1.0, 0.5, 0.7, 0.5, 30)",0.7500000000000001,-26.459111538417982,0.28,248.7466216898565
1732527858.2550359,"(1.0, 0.5, 0.7, 0.5, 30)",0.75,-26.45930274994275,0.28,248.67465877998805
1732527858.2886882,"(1.0, 0.5, 0.7, 0.5, 30)",0.7500000000000001,-26.396004059799488,0.28,248.59560979733047
1732527858.322908,"(1.0, 0.5, 0.7, 0.5, 30)",0.7500000000000001,-26.40083537869908,0.28,248.5012850872069
1732527858.356833,"(1.0, 0.5, 0.7, 0.5, 30)",0.75,-26.401244761906902,0.28,248.40870560377007
1732527858.391209,"(1.0, 0.5, 0.7, 0.5, 30)",0.75,-26.399777493254277,0.28,248.31789124271626
1732527858.425523,"(1.0, 0.5, 0.7, 0.5, 30)",0.75,-26.397855390668653,0.28,248.2288587478293
1732527858.4589021,"(1.0, 0.5, 0.7, 0.5, 30)",0.75,-26.396219948905227,0.28,248.1416221761921
1732527858.493034,"(1.0, 0.5, 0.7, 0.5, 30)",0.7500000000000001,-26.374648997392647,0.36,248.04884758649018
1732527858.5261078,"(1.0, 0.5, 0.7, 0.5, 30)",0.75,-26.407121275273724,0.36,247.93837648915624
1732527858.558641,"(1.0, 0.5, 0.7, 0.5, 30)",0.75,-26.430296120652088,0.36,247.82996860469055
1732527858.594555,"(1.0, 0.5, 0.7, 0.5, 30)",0.75,-26.446961097416732,0.36,247.72358383834086
1732527858.628982,"(1.0, 0.5, 0.7, 0.5, 30)",0.75,-26.45906959802803,0.36,247.61917943330636
1732527858.661794,"(1.0, 0.5, 0.7, 0.5, 30)",0.7500000000000001,-26.467982813723662,0.36,247.5167177239856
1732527858.6949298,"(1.0, 0.5, 0.7, 0.5, 30)",0.75,-26.474647191255645,0.36,247.41616804314438
1732527858.728416,"(1.0, 0.5, 0.7, 0.5, 30)",0.75,-26.47972091900811,0.36,247.3175063484902
1732527858.762867,"(1.0, 0.5, 0.7, 0.5, 30)",0.75,-26.48366258190635,0.36,247.22071413605383
1732527858.7959738,"(1.0, 0.5, 0.7, 0.5, 30)",0.7500000000000001,-26.486792698201057,0.36,247.12577728263332
1732527858.828682,"(1.0, 0.5, 0.7, 0.5, 30)",0.75,-26.489336209507375,0.36,247.0326850460521
1732527858.86066,"(1.0, 0.5, 0.7, 0.5, 30)",0.7500000000000001,-26.491451753351086,0.36,246.94142927648483
1732527858.89533,"(1.0, 0.5, 0.7, 0.5, 30)",0.75,-26.493251826338952,0.36,246.85200382442838
1732527858.929059,"(1.0, 0.5, 0.7, 0.5, 30)",0.75,-26.49481669106945,0.36,246.76440411021602
1732527858.964334,"(1.0, 0.5, 0.7, 0.5, 30)",0.75,-26.49620399120657,0.36,246.6786268184009
1732527859.005232,"(1.0, 0.5, 0.7, 0.5, 30)",0.75,-26.497455420778078,0.36,246.5946696854714
1732527859.036521,"(1.0, 0.5, 0.7, 0.5, 30)",0.75,-26.498601368041797,0.36,246.51253135594638
1732527859.070833,"(1.0, 0.5, 0.7, 0.5, 30)",0.7500000000000001,-26.499664162990893,0.36,246.432211287949
1732527859.1033971,"(1.0, 0.5, 0.7, 0.5, 30)",0.75,-26.50066035893388,0.36,246.35370969424673
1732527859.137546,"(1.0, 0.5, 0.7, 0.5, 30)",0.7500000000000001,-26.501602343286496,0.36,246.2770275084726
1732527859.1704671,"(1.0, 0.5, 0.7, 0.5, 30)",0.7500000000000001,-26.50249948052725,0.36,246.20216636896305
1732527859.2053928,"(1.0, 0.5, 0.7, 0.5, 30)",0.75,-26.503358927365667,0.36,246.12912861457772
1732527859.238862,"(1.0, 0.5, 0.7, 0.5, 30)",0.75,-26.504186217150206,0.36,246.05791728819722
1732527859.27206,"(1.0, 0.5, 0.7, 0.5, 30)",0.7500000000000001,-26.50498568102915,0.36,245.98853614447958
1732527859.30574,"(1.0, 0.5, 0.7, 0.5, 30)",0.75,-26.505760753057427,0.36,245.92098965901928
1732527859.339273,"(1.0, 0.5, 0.7, 0.5, 30)",0.75,-26.506514192395084,0.36,245.8552830363776
1732527859.373899,"(1.0, 0.5, 0.7, 0.5, 30)",0.75,-26.507248245990677,0.36,245.79142221461336
1732527859.40627,"(1.0, 0.5, 0.7, 0.5, 30)",0.7500000000000001,-26.50796476834026,0.36,245.72941386398765
1732527859.440609,"(1.0, 0.5, 0.7, 0.5, 30)",0.7500000000000001,-26.508665310144483,0.36,245.66926537749055
1732527859.473742,"(1.0, 0.5, 0.7, 0.5, 30)",0.75,-26.50935118432876,0.36,245.61098485077554
1732527859.507904,"(1.0, 0.5, 0.7, 0.5, 30)",0.75,-26.510023515515226,0.36,245.55458104902377
1732527859.541565,"(1.0, 0.5, 0.7, 0.5, 30)",0.75,-26.581774668271475,0.36,245.50055213482275
1732527859.5747929,"(1.0, 0.5, 0.7, 0.5, 30)",0.75,-26.630776933504485,0.36,245.44878453804697
1732527859.608842,"(1.0, 0.5, 0.7, 0.5, 30)",0.7500000000000001,-26.59964394263711,0.36,245.39869214495596
1732527859.6427588,"(1.0, 0.5, 0.7, 0.5, 30)",0.75,-26.57694421699252,0.36,245.35035278498668
1732527859.676041,"(1.0, 0.5, 0.7, 0.5, 30)",0.7500000000000001,-26.560440155200066,0.36,245.30382353790404
1732527859.710241,"(1.0, 0.5, 0.7, 0.5, 30)",0.75,-26.54848503231845,0.36,245.2591477952641
1732527859.7442281,"(1.0, 0.5, 0.7, 0.5, 30)",0.75,-26.53986803187627,0.36,245.21635954914515
1732527859.777826,"(1.0, 0.5, 0.7, 0.5, 30)",0.75,-26.53369937647119,0.36,245.17548604810838
1732527859.8122518,"(1.0, 0.5, 0.7, 0.5, 30)",0.75,-26.529325504522728,0.36,245.13654946275653
1732527859.846139,"(1.0, 0.5, 0.7, 0.5, 30)",0.75,-26.526266549970593,0.36,245.099567930461
1732527859.8795469,"(1.0, 0.5, 0.7, 0.5, 30)",0.7500000000000001,-26.593748254542835,0.36,245.06505549339468
1732527859.9124422,"(1.0, 0.5, 0.7, 0.5, 30)",0.75,-26.573827591124836,0.36,245.03209726991932
1732527859.94649,"(1.0, 0.5, 0.7, 0.5, 30)",0.75,-26.559356314646017,0.36,244.9744949312574
1732527859.980651,"(1.0, 0.5, 0.7, 0.5, 30)",0.75,-26.548883335960515,0.36,244.91881959663573
1732527860.0141928,"(1.0, 0.5, 0.7, 0.5, 30)",0.75,-26.541342760860992,0.36,244.86509366053733
1732527860.04688,"(1.0, 0.5, 0.7, 0.5, 30)",0.75,-26.535951956542412,0.36,244.81333160630686
1732527860.078294,"(1.0, 0.5, 0.7, 0.5, 30)",0.7500000000000001,-26.532136462638174,0.36,244.76354155001206
1732527860.11199,"(1.0, 0.5, 0.7, 0.5, 30)",0.75,-26.5294747433582,0.36,244.71572630563887
1732527860.147767,"(1.0, 0.5, 0.7, 0.5, 30)",0.7500000000000001,-26.596452553059738,0.36,244.67039053918944
1732527860.184177,"(1.0, 0.5, 0.7, 0.5, 30)",0.75,-26.57692296764318,0.36,244.62688654156304
1732527860.21836,"(1.0, 0.5, 0.7, 0.5, 30)",0.7500000000000001,-26.56273253157401,0.36,244.58524344445678
1732527860.2556689,"(1.0, 0.5, 0.7, 0.5, 30)",0.75,-26.552457344279027,0.36,244.54547599666668
1732527860.284749,"(1.0, 0.5, 0.7, 0.5, 30)",0.75,-26.545052378667748,0.36,244.50758863832917
1732527860.315279,"(1.0, 0.5, 0.7, 0.5, 30)",0.7500000000000001,-26.5397508749389,0.36,244.4715782434181
1732527860.3522,"(1.0, 0.5, 0.7, 0.5, 30)",0.75,-26.53599036324058,0.36,244.43743605257845
1732527860.3861299,"(1.0, 0.5, 0.7, 0.5, 30)",0.75,-26.53335831436889,0.36,244.40514909389455
1732527860.423742,"(1.0, 0.5, 0.7, 0.5, 30)",0.75,-26.53155222625898,0.36,244.37457082988777
1732527860.455171,"(1.0, 0.5, 0.7, 0.5, 30)",0.75,-26.530350318853564,0.36,244.31923192236795
1732527860.48932,"(1.0, 0.5, 0.7, 0.5, 30)",0.7500000000000001,-26.529590022206616,0.36,244.26569802010505
1732527860.523229,"(1.0, 0.5, 0.7, 0.5, 30)",0.75,-26.529152188664234,0.36,244.21394813346123
1732527860.5563421,"(1.0, 0.5, 0.7, 0.5, 30)",0.7500000000000001,-26.528949508572737,0.36,244.16396066452518
1732527860.590443,"(1.0, 0.5, 0.7, 0.5, 30)",0.75,-26.528918012229916,0.36,244.11571377321164
1732527860.62324,"(1.0, 0.5, 0.7, 0.5, 30)",0.75,-26.529010837223655,0.36,244.06918567586206
1732527860.65779,"(1.0, 0.5, 0.7, 0.5, 30)",0.75,-26.52919365820624,0.36,244.02435488727457
1732527860.691265,"(1.0, 0.5, 0.7, 0.5, 30)",0.75,-26.529441336323977,0.36,243.98120041494514
1732527860.7259572,"(1.0, 0.5, 0.7, 0.5, 30)",0.75,-26.529735463235987,0.36,243.93970191281153
1732527860.758977,"(1.0, 0.5, 0.7, 0.5, 30)",0.75,-26.530062561145495,0.36,243.8998398007114
1732527860.792156,"(1.0, 0.5, 0.7, 0.5, 30)",0.7500000000000001,-26.530412763794402,0.36,243.8615953549237
1732527860.8255382,"(1.0, 0.5, 0.7, 0.5, 30)",0.75,-26.53077885001811,0.36,243.82495077446674
1732527860.858795,"(1.0, 0.5, 0.7, 0.5, 30)",0.7500000000000001,-26.53115553569673,0.36,243.78988922722226
1732527860.893019,"(1.0, 0.5, 0.7, 0.5, 30)",0.7500000000000001,-26.531538955063787,0.36,243.75639487942368
1732527860.927614,"(1.0, 0.5, 0.7, 0.5, 30)",0.7500000000000001,-26.531926280763315,0.36,243.72445291155617
1732527860.960344,"(1.0, 0.5, 0.7, 0.5, 30)",0.75,-26.532315445563412,0.36,243.69404952328162
1732527860.994526,"(1.0, 0.5, 0.7, 0.5, 30)",0.7500000000000001,-26.532704938544274,0.36,243.66517192959512
1732527861.026967,"(1.0, 0.5, 0.7, 0.5, 30)",0.75,-26.533093655843487,0.36,243.63780835006708
1732527861.06125,"(1.0, 0.5, 0.7, 0.5, 30)",0.75,-26.53348079136595,0.36,243.6119479926969
1732527861.095365,"(1.0, 0.5, 0.7, 0.5, 30)",0.75,-26.533865756767604,0.36,243.58758103362752
1732527861.1298401,"(1.0, 0.5, 0.7, 0.5, 30)",0.75,-26.534248122881117,0.36,243.56469859371168
1732527861.162741,"(1.0, 0.5, 0.7, 0.5, 30)",0.75,-26.534627576846365,0.36,243.5432927127144
1732527861.196903,"(1.0, 0.5, 0.7, 0.5, 30)",0.7500000000000001,-26.53500389074294,0.36,243.5233563217415
1732527861.230914,"(1.0, 0.5, 0.7, 0.5, 30)",0.7500000000000001,-26.535376898646476,0.36,243.49844643239555
1732527861.265006,"(1.0, 0.5, 0.7, 0.5, 30)",0.75,-26.535746479853486,0.36,243.45615189591743
1732527861.298487,"(1.0, 0.5, 0.7, 0.5, 30)",0.7500000000000001,-26.536112546623126,0.36,243.41532411826225
1732527861.331306,"(1.0, 0.5, 0.7, 0.5, 30)",0.75,-26.536475035225802,0.36,243.37595935022634
1732527861.36464,"(1.0, 0.5, 0.7, 0.5, 30)",0.75,-26.53683389941252,0.36,243.33805458065842
1732527861.3979268,"(1.0, 0.5, 0.7, 0.5, 30)",0.7500000000000001,-26.537189105655656,0.36,243.3016075034344
1732527861.432044,"(1.0, 0.5, 0.7, 0.5, 30)",0.7500000000000001,-26.53754062968572,0.36,243.2666164835993
1732527861.466491,"(1.0, 0.5, 0.7, 0.5, 30)",0.7500000000000001,-26.537888453975867,0.36,243.23308052256922
1732527861.500868,"(1.0, 0.5, 0.7, 0.5, 30)",0.7500000000000001,-26.538232565919046,0.36,243.2009992222755
1732527861.535104,"(1.0, 0.5, 0.7, 0.5, 30)",0.7500000000000001,-26.538572956511025,0.36,243.17037274812424
1732527861.5691361,"(1.0, 0.5, 0.7, 0.5, 30)",0.75,-26.53890961940253,0.36,243.14120179065586
1732527861.60322,"(1.0, 0.5, 0.7, 0.5, 30)",0.75,-26.539242550220305,0.36,243.11348752580952
1732527861.63728,"(1.0, 0.5, 0.7, 0.5, 30)",0.7500000000000001,-26.53957174608396,0.36,243.08723157372614
1732527861.694262,"(1.0, 0.5, 0.7, 0.5, 30)",0.7500000000000001,-26.539897205264865,0.36,243.06243595607145
1732527861.7028842,"(1.0, 0.5, 0.7, 0.5, 30)",0.7500000000000001,-26.54021892694787,0.36,243.03910305190647
1732527861.735897,"(1.0, 0.5, 0.7, 0.5, 30)",0.7500000000000001,-26.54053691106734,0.36,243.01723555220477
